,video_id,channelTitle,title,description,tags,publishedAt,viewCount,likeCount,favouriteCount,commentCount,duration,definition,caption,publishDayName,durationSecs,tagsCount,likeRatio,commentRatio,titleLength
35,sl6j3elo1j0,Ayusy,Chill Jam #42 [w/ Novation Launchkey Mini MKIII and Ableton Live 11],"▪️Spotify: https://open.spotify.com/artist/5IP5McpiXrNLmMS6pEB6m1?si=lxjCMhK8RNuvkyLn2zbAoQ
▪️Instagram: https://www.instagram.com/ayusy.s/
▪️Soundcloud: https://soundcloud.com/ayus-yagol
▪️Bandcamp: https://ayusy.bandcamp.com/releases
▪️https://linktr.ee/ayusy

Check out my Chill Jam Series:
https://www.youtube.com/watch?v=p5vZt93OiIA&list=PLIYxZmOmRigX628Yj_9siNgLLAz37nqem

Checkout my #QuarantineSessions Compilation Videos:
https://www.youtube.com/watch?v=Lu-3bzgjmhk&list=PLIYxZmOmRigVpfFeVwSENEga6Pshqbvj4

#lofi #lofibeat #chillbeat","['ayusy', 'chillhop', 'chillbeats', 'chillmusic', 'lofi', 'lofimusic', 'lofibeat', 'relax', 'electronicmusic', 'guitarist', 'aayush', 'novation', 'launchkeymini', 'launchpad', 'launchpadx', 'performance', 'musicproducer', 'producer', 'homestudio', 'fingerdrumming', 'fingerdrummer', 'neonlights', 'dark', 'ableton', 'abletonlive', 'Ayusy', 'Aayush', 'Yagol', 'aayush yagol', 'ayus', 'chilljam', 'chill', 'jam', 'live', 'looping', 'livelooping', 'maudio', 'jblaudio', 'ernieball', 'musicman', 'sterlingbymusicman', 'jp70d', 'melodic deep', 'housemusic', 'studybeat', 'studymusic', 'study', 'music', 'musician', 'nepalimusician', 'artist', 'nepal', 'launch']",2021-04-24 15:41:40+00:00,155.0,10.0,,0.0,PT2M26S,hd,false,Saturday,146,53,64.51612903225806,0.0,68
36,kgg7KFxxGAw,Ayusy,Making a Lofi House track | Chill Jam #41 [w/ Novation Launchpad X and Ableton Live 11],"▪️Spotify: https://open.spotify.com/artist/5IP5McpiXrNLmMS6pEB6m1?si=lxjCMhK8RNuvkyLn2zbAoQ
▪️Instagram: https://www.instagram.com/ayusy.s/
▪️Soundcloud: https://soundcloud.com/ayus-yagol
▪️Bandcamp: https://ayusy.bandcamp.com/releases
▪️https://linktr.ee/ayusy

Check out my Chill Jam Series:
https://www.youtube.com/watch?v=p5vZt93OiIA&list=PLIYxZmOmRigX628Yj_9siNgLLAz37nqem

Checkout my #QuarantineSessions Compilation Videos:
https://www.youtube.com/watch?v=Lu-3bzgjmhk&list=PLIYxZmOmRigVpfFeVwSENEga6Pshqbvj4

#lofihouse #ableton #novation","['ayusy', 'chillhop', 'chillbeats', 'chillmusic', 'lofi', 'lofimusic', 'lofibeat', 'relax', 'electronicmusic', 'guitarist', 'aayush', 'novation', 'launchkeymini', 'launchpad', 'launchpadx', 'performance', 'musicproducer', 'producer', 'homestudio', 'fingerdrumming', 'fingerdrummer', 'neonlights', 'dark', 'ableton', 'abletonlive', 'Ayusy', 'Aayush', 'Yagol', 'aayush yagol', 'ayus', 'chilljam', 'chill', 'jam', 'live', 'looping', 'livelooping', 'maudio', 'jblaudio', 'ernieball', 'musicman', 'sterlingbymusicman', 'jp70d', 'melodic deep', 'housemusic', 'studybeat', 'studymusic', 'study', 'music', 'musician', 'nepalimusician', 'artist', 'nepal', 'launch']",2021-04-17 15:15:15+00:00,242.0,12.0,,4.0,PT2M2S,hd,false,Saturday,122,53,49.586776859504134,16.528925619834713,87
37,DtcVbdXmQ_s,Ayusy,Chill Jam #40 [w/ Novation Launchkey Mini & Ernieball Musicman],"▪️Spotify: https://open.spotify.com/artist/5IP5McpiXrNLmMS6pEB6m1?si=lxjCMhK8RNuvkyLn2zbAoQ
▪️Instagram: https://www.instagram.com/ayusy.s/
▪️Soundcloud: https://soundcloud.com/ayus-yagol
▪️Bandcamp: https://ayusy.bandcamp.com/releases
▪️https://linktr.ee/ayusy

Check out my Chill Jam Series:
https://www.youtube.com/watch?v=p5vZt93OiIA&list=PLIYxZmOmRigX628Yj_9siNgLLAz37nqem

Checkout my #QuarantineSessions Compilation Videos:
https://www.youtube.com/watch?v=Lu-3bzgjmhk&list=PLIYxZmOmRigVpfFeVwSENEga6Pshqbvj4","['ayusy', 'chillhop', 'chillbeats', 'chillmusic', 'lofi', 'lofimusic', 'lofibeat', 'relax', 'electronicmusic', 'guitarist', 'aayush', 'novation', 'launchkeymini', 'launchpad', 'launchpadx', 'performance', 'musicproducer', 'producer', 'homestudio', 'fingerdrumming', 'fingerdrummer', 'neonlights', 'dark', 'ableton', 'abletonlive', 'Ayusy', 'Aayush', 'Yagol', 'aayush yagol', 'ayus', 'chilljam', 'chill', 'jam', 'live', 'looping', 'livelooping', 'maudio', 'jblaudio', 'ernieball', 'musicman', 'sterlingbymusicman', 'jp70d', 'melodic deep', 'housemusic', 'studybeat', 'studymusic', 'study', 'music', 'musician', 'nepalimusician', 'artist', 'nepal', 'launch']",2021-04-11 18:11:42+00:00,153.0,11.0,,13.0,PT2M25S,hd,false,Sunday,145,53,71.89542483660131,84.9673202614379,63
38,D8Gh_5nqJHc,Ayusy,Making a Sad LOFI Beat 😪 | Chill Jam #39 [w/ Novation Launchkey Mini MKIII & Ableton Live 11],"▪️Spotify: https://open.spotify.com/artist/5IP5McpiXrNLmMS6pEB6m1?si=lxjCMhK8RNuvkyLn2zbAoQ
▪️Instagram: https://www.instagram.com/ayusy.s/
▪️Soundcloud: https://soundcloud.com/ayus-yagol
▪️Bandcamp: https://ayusy.bandcamp.com/releases
▪️https://linktr.ee/ayusy

Check out my Chill Jam Series:
https://www.youtube.com/watch?v=p5vZt93OiIA&list=PLIYxZmOmRigX628Yj_9siNgLLAz37nqem

Checkout my #QuarantineSessions Compilation Videos:
https://www.youtube.com/watch?v=Lu-3bzgjmhk&list=PLIYxZmOmRigVpfFeVwSENEga6Pshqbvj4","['ayusy', 'chillhop', 'chillbeats', 'chillmusic', 'lofi', 'lofimusic', 'lofibeat', 'relax', 'electronicmusic', 'guitarist', 'aayush', 'novation', 'launchkeymini', 'launchpad', 'launchpadx', 'performance', 'musicproducer', 'producer', 'homestudio', 'fingerdrumming', 'fingerdrummer', 'neonlights', 'dark', 'ableton', 'abletonlive', 'Ayusy', 'Aayush', 'Yagol', 'aayush yagol', 'ayus', 'chilljam', 'chill', 'jam', 'live', 'looping', 'livelooping', 'maudio', 'jblaudio', 'ernieball', 'musicman', 'sterlingbymusicman', 'jp70d', 'melodic deep', 'housemusic', 'studybeat', 'studymusic', 'study', 'music', 'musician', 'nepalimusician', 'artist', 'nepal', 'launch']",2021-04-03 15:45:00+00:00,243.0,18.0,,3.0,PT2M2S,hd,false,Saturday,122,53,74.07407407407408,12.345679012345679,93
39,4WImBSUjj3U,Ayusy,Chill Jam #38 [w/ Novation Launchpad X],"▪️Spotify: https://open.spotify.com/artist/5IP5McpiXrNLmMS6pEB6m1?si=lxjCMhK8RNuvkyLn2zbAoQ
▪️Instagram: https://www.instagram.com/ayusy.s/
▪️Soundcloud: https://soundcloud.com/ayus-yagol
▪️Bandcamp: https://ayusy.bandcamp.com/releases
▪️https://linktr.ee/ayusy

Check out my Chill Jam Series:
https://www.youtube.com/watch?v=p5vZt93OiIA&list=PLIYxZmOmRigX628Yj_9siNgLLAz37nqem

Checkout my #QuarantineSessions Compilation Videos:
https://www.youtube.com/watch?v=Lu-3bzgjmhk&list=PLIYxZmOmRigVpfFeVwSENEga6Pshqbvj4","['ayusy', 'chillhop', 'chillbeats', 'chillmusic', 'lofi', 'lofimusic', 'lofibeat', 'relax', 'electronicmusic', 'guitarist', 'aayush', 'novation', 'launchkeymini', 'launchpad', 'launchpadx', 'performance', 'musicproducer', 'producer', 'homestudio', 'fingerdrumming', 'fingerdrummer', 'neonlights', 'dark', 'ableton', 'abletonlive', 'Ayusy', 'Aayush', 'Yagol', 'aayush yagol', 'ayus', 'chilljam', 'chill', 'jam', 'live', 'looping', 'livelooping', 'maudio', 'jblaudio', 'ernieball', 'musicman', 'sterlingbymusicman', 'jp70d', 'melodic deep', 'housemusic', 'studybeat', 'studymusic', 'study', 'music', 'musician', 'nepalimusician', 'artist', 'nepal', 'launch']",2021-03-20 15:44:27+00:00,67.0,10.0,,0.0,PT2M,hd,false,Saturday,120,53,149.25373134328356,0.0,39
40,O2i8zWGFuZY,Ayusy,Chill Jam #37 [w/ Novation Launchkey Mini MKIII],"▪️Spotify: https://open.spotify.com/artist/5IP5McpiXrNLmMS6pEB6m1?si=lxjCMhK8RNuvkyLn2zbAoQ
▪️Instagram: https://www.instagram.com/ayusy.s/
▪️Soundcloud: https://soundcloud.com/ayus-yagol
▪️Bandcamp: https://ayusy.bandcamp.com/releases
▪️https://linktr.ee/ayusy

Check out my Chill Jam Series:
https://www.youtube.com/watch?v=p5vZt93OiIA&list=PLIYxZmOmRigX628Yj_9siNgLLAz37nqem

Checkout my #QuarantineSessions Compilation Videos:
https://www.youtube.com/watch?v=Lu-3bzgjmhk&list=PLIYxZmOmRigVpfFeVwSENEga6Pshqbvj4","['ayusy', 'chillhop', 'chillbeats', 'chillmusic', 'lofi', 'lofimusic', 'lofibeat', 'relax', 'electronicmusic', 'guitarist', 'aayush', 'novation', 'launchkeymini', 'launchpad', 'launchpadx', 'performance', 'musicproducer', 'producer', 'homestudio', 'fingerdrumming', 'fingerdrummer', 'neonlights', 'dark', 'ableton', 'abletonlive', 'Ayusy', 'Aayush', 'Yagol', 'aayush yagol', 'ayus', 'chilljam', 'chill', 'jam', 'live', 'looping', 'livelooping', 'maudio', 'jblaudio', 'ernieball', 'musicman', 'sterlingbymusicman', 'jp70d', 'melodic deep', 'housemusic', 'studybeat', 'studymusic', 'study', 'music', 'musician', 'nepalimusician', 'artist', 'nepal', 'launch']",2021-03-13 14:45:00+00:00,337.0,13.0,,2.0,PT1M57S,hd,false,Saturday,117,53,38.57566765578635,5.934718100890208,48
41,IUzVnAGz_RY,Ayusy,Making a LOFI Chill-Hop beat 🍂 | Chill Jam #36 [w/ Novation Launchkey Mini & Ernieball Musicman],"▪️Instagram: https://www.instagram.com/ayusy.s/
▪️Soundcloud: https://soundcloud.com/ayus-yagol
▪️Bandcamp: https://ayusy.bandcamp.com/releases
▪️https://linktr.ee/ayusy

Check out my Chill Jam Series:
https://www.youtube.com/watch?v=p5vZt93OiIA&list=PLIYxZmOmRigX628Yj_9siNgLLAz37nqem

Checkout my #QuarantineSessions Compilation Videos:
https://www.youtube.com/watch?v=Lu-3bzgjmhk&list=PLIYxZmOmRigVpfFeVwSENEga6Pshqbvj4

#chillhop #lofibeat #novation","['ayusy', 'chillhop', 'chillbeats', 'chillmusic', 'lofi', 'lofimusic', 'lofibeat', 'relax', 'electronicmusic', 'guitarist', 'aayush', 'novation', 'launchkeymini', 'launchpad', 'launchpadx', 'performance', 'musicproducer', 'producer', 'homestudio', 'fingerdrumming', 'fingerdrummer', 'neonlights', 'dark', 'ableton', 'abletonlive', 'Ayusy', 'Aayush', 'Yagol', 'aayush yagol', 'ayus', 'chilljam', 'chill', 'jam', 'live', 'looping', 'livelooping', 'maudio', 'jblaudio', 'ernieball', 'musicman', 'sterlingbymusicman', 'jp70d', 'melodic deep', 'housemusic', 'studybeat', 'studymusic', 'study', 'music', 'musician', 'nepalimusician', 'artist', 'nepal', 'launch']",2021-03-07 04:50:06+00:00,111.0,11.0,,2.0,PT1M56S,hd,false,Sunday,116,53,99.0990990990991,18.01801801801802,96
42,gVhd-Yklr3c,Ayusy,Chill Jam #35 [w/ Novation Launchpad X and Ableton Live],"▪️Instagram: https://www.instagram.com/ayusy.s/
▪️Soundcloud: https://soundcloud.com/ayus-yagol
▪️Bandcamp: https://ayusy.bandcamp.com/releases
▪️https://linktr.ee/ayusy

Check out my Chill Jam Series:
https://www.youtube.com/watch?v=p5vZt93OiIA&list=PLIYxZmOmRigX628Yj_9siNgLLAz37nqem

Checkout my #QuarantineSessions Compilation Videos:
https://www.youtube.com/watch?v=Lu-3bzgjmhk&list=PLIYxZmOmRigVpfFeVwSENEga6Pshqbvj4

#lofibeats #chillbeats #novation","['ayusy', 'chillhop', 'chillbeats', 'chillmusic', 'lofi', 'lofimusic', 'lofibeat', 'relax', 'electronicmusic', 'guitarist', 'aayush', 'novation', 'launchkeymini', 'launchpad', 'launchpadx', 'performance', 'musicproducer', 'producer', 'homestudio', 'fingerdrumming', 'fingerdrummer', 'neonlights', 'dark', 'ableton', 'abletonlive', 'Ayusy', 'Aayush', 'Yagol', 'aayush yagol', 'ayus', 'chilljam', 'chill', 'jam', 'live', 'looping', 'livelooping', 'maudio', 'jblaudio', 'ernieball', 'musicman', 'sterlingbymusicman', 'jp70d', 'melodic deep', 'housemusic', 'studybeat', 'studymusic', 'study', 'music', 'musician', 'nepalimusician', 'artist', 'nepal', 'launch']",2021-02-21 14:45:13+00:00,93.0,10.0,,9.0,PT2M4S,hd,false,Sunday,124,53,107.52688172043011,96.77419354838709,56
43,DDg0z-wsH24,Ayusy,Nothing Special | Ayusy,"▪️Instagram: https://www.instagram.com/ayusy.s/
▪️Soundcloud: https://soundcloud.com/ayus-yagol
▪️Bandcamp: https://ayusy.bandcamp.com/releases
▪️https://linktr.ee/ayusy

Check out my Chill Jam Series:
https://www.youtube.com/watch?v=p5vZt93OiIA&list=PLIYxZmOmRigX628Yj_9siNgLLAz37nqem

Checkout my #QuarantineSessions Compilation Videos:
https://www.youtube.com/watch?v=Lu-3bzgjmhk&list=PLIYxZmOmRigVpfFeVwSENEga6Pshqbvj4
#lofi #chillhop","['ayusy', 'chillhop', 'chillbeats', 'chillmusic', 'lofi', 'lofimusic', 'lofibeat', 'relax', 'electronicmusic', 'guitarist', 'aayush', 'novation', 'launchkeymini', 'launchpad', 'launchpadx', 'performance', 'musicproducer', 'producer', 'homestudio', 'fingerdrumming', 'fingerdrummer', 'neonlights', 'dark', 'ableton', 'abletonlive', 'Ayusy', 'Aayush', 'Yagol', 'aayush yagol', 'ayus', 'chilljam', 'chill', 'jam', 'live', 'looping', 'livelooping', 'maudio', 'jblaudio', 'ernieball', 'musicman', 'sterlingbymusicman', 'jp70d', 'melodic deep', 'housemusic', 'studybeat', 'studymusic', 'study', 'music', 'musician', 'nepalimusician', 'artist', 'nepal', 'launch']",2021-02-14 12:00:36+00:00,66.0,10.0,,2.0,PT27M26S,hd,false,Sunday,1646,53,151.51515151515153,30.303030303030305,23
44,U98tevrtuH0,Ayusy,Making a LOFI beat | Chill Jam #34 [w/ Novation Launchkey Mini MKIII],"▪️Instagram: https://www.instagram.com/ayusy.s/
▪️Soundcloud: https://soundcloud.com/ayus-yagol
▪️Bandcamp: https://ayusy.bandcamp.com/releases
▪️https://linktr.ee/ayusy

Check out my Chill Jam Series:
https://www.youtube.com/watch?v=p5vZt93OiIA&list=PLIYxZmOmRigX628Yj_9siNgLLAz37nqem

Checkout my #QuarantineSessions Compilation Videos:
https://www.youtube.com/watch?v=Lu-3bzgjmhk&list=PLIYxZmOmRigVpfFeVwSENEga6Pshqbvj4

#lofibeat #novation #chilljam","['ayusy', 'chillhop', 'chillbeats', 'chillmusic', 'lofi', 'lofimusic', 'lofibeat', 'relax', 'electronicmusic', 'guitarist', 'aayush', 'novation', 'launchkeymini', 'launchpad', 'launchpadx', 'performance', 'musicproducer', 'producer', 'homestudio', 'fingerdrumming', 'fingerdrummer', 'neonlights', 'dark', 'ableton', 'abletonlive', 'Ayusy', 'Aayush', 'Yagol', 'aayush yagol', 'ayus', 'chilljam', 'chill', 'jam', 'live', 'looping', 'livelooping', 'maudio', 'jblaudio', 'ernieball', 'musicman', 'sterlingbymusicman', 'jp70d', 'melodic deep', 'housemusic', 'studybeat', 'studymusic', 'study', 'music', 'musician', 'nepalimusician', 'artist', 'nepal', 'launch']",2021-02-13 14:45:16+00:00,301.0,19.0,,6.0,PT1M57S,hd,false,Saturday,117,53,63.12292358803987,19.933554817275745,69
45,JKva_MzGN1I,Ayusy,Chill Jam #33 [w/ Novation Launchkey Mini MKIII],"▪️Instagram: https://www.instagram.com/ayusy.s/
▪️Soundcloud: https://soundcloud.com/ayus-yagol
▪️Bandcamp: https://ayusy.bandcamp.com/releases
▪️https://linktr.ee/ayusy

Check out my Chill Jam Series:
https://www.youtube.com/watch?v=p5vZt93OiIA&list=PLIYxZmOmRigX628Yj_9siNgLLAz37nqem

Checkout my #QuarantineSessions Compilation Videos:
https://www.youtube.com/watch?v=Lu-3bzgjmhk&list=PLIYxZmOmRigVpfFeVwSENEga6Pshqbvj4

#chilljam #trapbeat #launchkey","['ayusy', 'chillhop', 'chillbeats', 'chillmusic', 'lofi', 'lofimusic', 'lofibeat', 'relax', 'electronicmusic', 'guitarist', 'aayush', 'novation', 'launchkeymini', 'launchpad', 'launchpadx', 'performance', 'musicproducer', 'producer', 'homestudio', 'fingerdrumming', 'fingerdrummer', 'neonlights', 'dark', 'ableton', 'abletonlive', 'Ayusy', 'Aayush', 'Yagol', 'aayush yagol', 'ayus', 'chilljam', 'chill', 'jam', 'live', 'looping', 'livelooping', 'maudio', 'jblaudio', 'ernieball', 'musicman', 'sterlingbymusicman', 'jp70d', 'melodic deep', 'housemusic', 'studybeat', 'studymusic', 'study', 'music', 'musician', 'nepalimusician', 'artist', 'nepal', 'launch']",2021-02-06 15:30:56+00:00,355.0,17.0,,9.0,PT2M21S,hd,false,Saturday,141,53,47.88732394366197,25.35211267605634,48
46,RlLVrRFxzik,Ayusy,Chill Jam #32 [w/ Novation Launchpad X],"▪️Instagram: https://www.instagram.com/ayusy.s/
▪️Soundcloud: https://soundcloud.com/ayus-yagol
▪️Bandcamp: https://ayusy.bandcamp.com/releases
▪️https://linktr.ee/ayusy

Check out my Chill Jam Series:
https://www.youtube.com/watch?v=p5vZt93OiIA&list=PLIYxZmOmRigX628Yj_9siNgLLAz37nqem

Checkout my #QuarantineSessions Compilation Videos:
https://www.youtube.com/watch?v=Lu-3bzgjmhk&list=PLIYxZmOmRigVpfFeVwSENEga6Pshqbvj4

#chillvibes #relax #chilljam","['ayusy', 'chillhop', 'chillbeats', 'chillmusic', 'lofi', 'lofimusic', 'lofibeat', 'relax', 'electronicmusic', 'guitarist', 'aayush', 'novation', 'launchkeymini', 'launchpad', 'launchpadx', 'performance', 'musicproducer', 'producer', 'homestudio', 'fingerdrumming', 'fingerdrummer', 'neonlights', 'dark', 'ableton', 'abletonlive', 'Ayusy', 'Aayush', 'Yagol', 'aayush yagol', 'ayus', 'chilljam', 'chill', 'jam', 'live', 'looping', 'livelooping', 'maudio', 'jblaudio', 'ernieball', 'musicman', 'sterlingbymusicman', 'jp70d', 'melodic deep', 'housemusic', 'studybeat', 'studymusic', 'study', 'music', 'musician', 'nepalimusician', 'artist', 'nepal', 'launch']",2021-01-30 15:17:15+00:00,242.0,14.0,,2.0,PT2M15S,hd,false,Saturday,135,53,57.85123966942149,8.264462809917356,39
47,2XFutcnvIp4,Ayusy,Chill Jam #31 [w/ Novation Launchkey Mini MKIII & Ernieball Musicman JP70D],"▪️Instagram: https://www.instagram.com/ayusy.s/
▪️Soundcloud: https://soundcloud.com/ayus-yagol
▪️Bandcamp: https://ayusy.bandcamp.com/releases
▪️https://linktr.ee/ayusy

Check out my Chill Jam Series:
https://www.youtube.com/watch?v=p5vZt93OiIA&list=PLIYxZmOmRigX628Yj_9siNgLLAz37nqem

Checkout my #QuarantineSessions Compilation Videos:
https://www.youtube.com/watch?v=Lu-3bzgjmhk&list=PLIYxZmOmRigVpfFeVwSENEga6Pshqbvj4

#ernieball #guitar #chilljam","['ayusy', 'chillhop', 'chillbeats', 'chillmusic', 'lofi', 'lofimusic', 'lofibeat', 'relax', 'electronicmusic', 'guitarist', 'aayush', 'novation', 'launchkeymini', 'launchpad', 'launchpadx', 'performance', 'musicproducer', 'producer', 'homestudio', 'fingerdrumming', 'fingerdrummer', 'neonlights', 'dark', 'ableton', 'abletonlive', 'Ayusy', 'Aayush', 'Yagol', 'aayush yagol', 'ayus', 'chilljam', 'chill', 'jam', 'live', 'looping', 'livelooping', 'maudio', 'jblaudio', 'ernieball', 'musicman', 'sterlingbymusicman', 'jp70d', 'melodic deep', 'housemusic', 'studybeat', 'studymusic', 'study', 'music', 'musician', 'nepalimusician', 'artist', 'nepal', 'launch']",2021-01-23 14:45:38+00:00,176.0,14.0,,0.0,PT2M49S,hd,false,Saturday,169,53,79.54545454545455,0.0,75
48,vUjYSEd4i44,Ayusy,Chill Jam #30 [w/ Novation Launchkey Mini MKIII],"Hey guys! how are ya’ll doing? 
Been in a Beat Block lately so haven’t been able to post.
But here is a short one i finally made. 
Cheers 😊🙏🏼

▪️Instagram: https://www.instagram.com/ayusy.s/
▪️Soundcloud: https://soundcloud.com/ayus-yagol
▪️Bandcamp: https://ayusy.bandcamp.com/releases
▪️https://linktr.ee/ayusy

Check out my Chill Jam Series:
https://www.youtube.com/watch?v=p5vZt93OiIA&list=PLIYxZmOmRigX628Yj_9siNgLLAz37nqem

Checkout my #QuarantineSessions Compilation Videos:
https://www.youtube.com/watch?v=Lu-3bzgjmhk&list=PLIYxZmOmRigVpfFeVwSENEga6Pshqbvj4
#novation #launchkey #chilljam","['ayusy', 'chillhop', 'chillbeats', 'chillmusic', 'lofi', 'lofimusic', 'lofibeat', 'relax', 'electronicmusic', 'guitarist', 'aayush', 'novation', 'launchkeymini', 'launchpad', 'launchpadx', 'performance', 'musicproducer', 'producer', 'homestudio', 'fingerdrumming', 'fingerdrummer', 'neonlights', 'dark', 'ableton', 'abletonlive', 'Ayusy', 'Aayush', 'Yagol', 'aayush yagol', 'ayus', 'chilljam', 'chill', 'jam', 'live', 'looping', 'livelooping', 'maudio', 'jblaudio', 'ernieball', 'musicman', 'sterlingbymusicman', 'jp70d', 'melodic deep', 'housemusic', 'studybeat', 'studymusic', 'study', 'music', 'musician', 'nepalimusician', 'artist', 'nepal', 'launch']",2021-01-16 14:45:12+00:00,190.0,14.0,,0.0,PT2M19S,hd,false,Saturday,139,53,73.68421052631578,0.0,48
49,qOb3H3vI5gE,Ayusy,Happy New Year 2021🎆 | Chill Jam #29 [w/ Novation Launchpad X and Ableton Live],"▪️Instagram: https://www.instagram.com/ayusy.s/
▪️Soundcloud: https://soundcloud.com/ayus-yagol
▪️Bandcamp: https://ayusy.bandcamp.com/releases
▪️https://linktr.ee/ayusy

Check out my Chill Jam Series:
https://www.youtube.com/watch?v=p5vZt93OiIA&list=PLIYxZmOmRigX628Yj_9siNgLLAz37nqem

Checkout my #QuarantineSessions Compilation Videos:
https://www.youtube.com/watch?v=Lu-3bzgjmhk&list=PLIYxZmOmRigVpfFeVwSENEga6Pshqbvj4

#happynewyear2021 #launchpad #novation","['ayusy', 'chillhop', 'chillbeats', 'chillmusic', 'lofi', 'lofimusic', 'lofibeat', 'relax', 'electronicmusic', 'guitarist', 'aayush', 'novation', 'launchkeymini', 'launchpad', 'launchpadx', 'performance', 'musicproducer', 'producer', 'homestudio', 'fingerdrumming', 'fingerdrummer', 'neonlights', 'dark', 'ableton', 'abletonlive', 'Ayusy', 'Aayush', 'Yagol', 'aayush yagol', 'ayus', 'chilljam', 'chill', 'jam', 'live', 'looping', 'livelooping', 'maudio', 'jblaudio', 'ernieball', 'musicman', 'sterlingbymusicman', 'jp70d', 'melodic deep', 'housemusic', 'studybeat', 'studymusic', 'study', 'music', 'musician', 'nepalimusician', 'artist', 'nepal', 'launch']",2020-12-31 18:15:05+00:00,470.0,18.0,,4.0,PT2M49S,hd,false,Thursday,169,53,38.297872340425535,8.51063829787234,79
50,6IKX-y7Elis,Ayusy,Merry Christmas 🎅🏼 | Chill Jam #28 [w/ Novation Launchkey Mini MKIII & Ernieball Musicman JP70D],"▪️Instagram: https://www.instagram.com/ayusy.s/
▪️Soundcloud: https://soundcloud.com/ayus-yagol
▪️Bandcamp: https://ayusy.bandcamp.com/releases
▪️https://linktr.ee/ayusy

Check out my Chill Jam Series:
https://www.youtube.com/watch?v=p5vZt93OiIA&list=PLIYxZmOmRigX628Yj_9siNgLLAz37nqem

Checkout my #QuarantineSessions Compilation Videos:
https://www.youtube.com/watch?v=Lu-3bzgjmhk&list=PLIYxZmOmRigVpfFeVwSENEga6Pshqbvj4

#merrychristmas #novation #chilljam","['ayusy', 'chillhop', 'chillbeats', 'chillmusic', 'lofi', 'lofimusic', 'lofibeat', 'relax', 'electronicmusic', 'guitarist', 'aayush', 'novation', 'launchkeymini', 'launchpad', 'launchpadx', 'performance', 'musicproducer', 'producer', 'homestudio', 'fingerdrumming', 'fingerdrummer', 'neonlights', 'dark', 'ableton', 'abletonlive', 'Ayusy', 'Aayush', 'Yagol', 'aayush yagol', 'ayus', 'chilljam', 'chill', 'jam', 'live', 'looping', 'livelooping', 'maudio', 'jblaudio', 'ernieball', 'musicman', 'sterlingbymusicman', 'jp70d', 'melodic deep', 'housemusic', 'studybeat', 'studymusic', 'study', 'music', 'musician', 'nepalimusician', 'artist', 'nepal', 'launch']",2020-12-24 18:15:14+00:00,99.0,9.0,,2.0,PT2M31S,hd,false,Thursday,151,53,90.9090909090909,20.202020202020204,96
51,fLb3u4q8KoM,Ayusy,ON WAVES | AYUSY (Melodic Deep),"▪️Instagram: https://www.instagram.com/ayusy.s/
▪️Soundcloud: https://soundcloud.com/ayus-yagol
▪️Bandcamp: https://ayusy.bandcamp.com/releases
▪️https://linktr.ee/ayusy

Check out my Chill Jam Series:
https://www.youtube.com/watch?v=p5vZt93OiIA&list=PLIYxZmOmRigX628Yj_9siNgLLAz37nqem

Checkout my #QuarantineSessions Compilation Videos:
https://www.youtube.com/watch?v=Lu-3bzgjmhk&list=PLIYxZmOmRigVpfFeVwSENEga6Pshqbvj4

#melodicdeep #anjunadeep #deephouse","['ayusy', 'chillhop', 'chillbeats', 'chillmusic', 'lofi', 'lofimusic', 'lofibeat', 'relax', 'electronicmusic', 'guitarist', 'aayush', 'novation', 'launchkeymini', 'launchpad', 'launchpadx', 'performance', 'musicproducer', 'producer', 'homestudio', 'fingerdrumming', 'fingerdrummer', 'neonlights', 'dark', 'ableton', 'abletonlive', 'Ayusy', 'Aayush', 'Yagol', 'aayush yagol', 'ayus', 'chilljam', 'chill', 'jam', 'live', 'looping', 'livelooping', 'maudio', 'jblaudio', 'ernieball', 'musicman', 'sterlingbymusicman', 'jp70d', 'melodic deep', 'housemusic', 'studybeat', 'studymusic', 'study', 'music', 'musician', 'nepalimusician', 'artist', 'nepal', 'launch']",2020-12-20 13:11:26+00:00,651.0,14.0,,0.0,PT4M56S,hd,false,Sunday,296,53,21.505376344086024,0.0,31
